start_iso,iso,rel_s,state,x,y,rect_w,rect_h,iti_ms,event,outside_in_trial,max_outside_before_fail,trial_outcome,iti_kind,release_dwell_required_ms,release_dwell_elapsed_ms,,
2026-06-02T15:29:20.536,2026-06-02T15:38:45.461,564.92516,SHOW,943,522,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:38:45.461,0:00:04
2026-06-02T15:29:20.536,2026-06-02T15:38:46.464,565.927767,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:38:46.464,565.927824,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:38:48.464,567.928687,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2000,,
2026-06-02T15:29:20.536,2026-06-02T15:39:09.110,588.574312,SHOW,999,514,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:39:09.110,0:00:24
2026-06-02T15:29:20.536,2026-06-02T15:39:10.114,589.577826,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:39:10.114,589.577881,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:39:12.115,591.579586,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2001,,
2026-06-02T15:29:20.536,2026-06-02T15:39:13.687,593.15109,SHOW,971,423,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:39:13.687,0:00:05
2026-06-02T15:29:20.536,2026-06-02T15:39:14.690,594.153904,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:39:14.690,594.153955,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:39:16.692,596.15593,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2002,,
2026-06-02T15:29:20.536,2026-06-02T15:39:19.385,598.849065,SHOW,909,370,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:39:19.385,0:00:06
2026-06-02T15:29:20.536,2026-06-02T15:39:20.386,599.850371,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:39:20.386,599.850422,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:39:22.388,601.852608,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2002,,
2026-06-02T15:29:20.536,2026-06-02T15:39:23.814,603.278241,SHOW,906,402,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:39:23.814,0:00:04
2026-06-02T15:29:20.536,2026-06-02T15:39:24.817,604.281039,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:39:24.817,604.28109,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:39:26.820,606.28457,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2003,,
2026-06-02T15:29:20.536,2026-06-02T15:39:28.140,607.604187,SHOW,891,402,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:39:28.140,0:00:04
2026-06-02T15:29:20.536,2026-06-02T15:39:29.142,608.605871,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:39:29.142,608.605924,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:39:31.143,610.607723,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2001,,
2026-06-02T15:29:20.536,2026-06-02T15:39:32.573,612.037214,SHOW,882,417,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:39:32.573,0:00:04
2026-06-02T15:29:20.536,2026-06-02T15:39:33.576,613.040485,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:39:33.576,613.040537,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:39:35.580,615.044485,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2004,,
2026-06-02T15:29:20.536,2026-06-02T15:39:38.967,618.43098,SHOW,1095,376,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:39:38.967,0:00:06
2026-06-02T15:29:20.536,2026-06-02T15:39:39.969,619.433036,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:39:39.969,619.433089,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:39:41.969,621.433296,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2000,,
2026-06-02T15:29:20.536,2026-06-02T15:39:43.288,622.751943,SHOW,870,408,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:39:43.288,0:00:04
2026-06-02T15:29:20.536,2026-06-02T15:39:44.288,623.75258,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:39:44.288,623.752631,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:39:46.288,625.752726,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2000,,
2026-06-02T15:29:20.536,2026-06-02T15:40:06.082,645.545862,SHOW,1004,401,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:40:06.082,0:00:23
2026-06-02T15:29:20.536,2026-06-02T15:40:07.084,646.548537,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:40:07.084,646.548587,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:40:09.085,648.549316,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2000,,
2026-06-02T15:29:20.536,2026-06-02T15:40:10.537,650.001056,SHOW,937,435,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:40:10.537,0:00:04
2026-06-02T15:29:20.536,2026-06-02T15:40:11.538,651.002609,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:40:11.538,651.002662,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:40:13.538,653.002623,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2000,,
2026-06-02T15:29:20.536,2026-06-02T15:40:14.807,654.271047,SHOW,990,387,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:40:14.807,0:00:04
2026-06-02T15:29:20.536,2026-06-02T15:40:14.822,654.286233,ITI,1009,440,352,352,0,TOUCH_ITI_INSIDE,,,,,,,,
2026-06-02T15:29:20.536,2026-06-02T15:40:14.842,654.306508,ITI,1160,518,352,352,0,TOUCH_ITI_OUTSIDE,,,,,,,,
2026-06-02T15:29:20.536,2026-06-02T15:40:15.809,655.273171,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:40:15.809,655.273221,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:40:17.810,657.274133,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2000,,
2026-06-02T15:29:20.536,2026-06-02T15:40:19.174,658.638054,SHOW,853,443,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:40:19.174,15:40:19
2026-06-02T15:29:20.536,2026-06-02T15:40:20.174,659.638575,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:40:20.174,659.638627,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:40:22.177,661.641403,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2002,,
2026-06-02T15:29:20.536,2026-06-02T15:40:23.549,663.012813,SHOW,980,410,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:40:23.549,0:00:04
2026-06-02T15:29:20.536,2026-06-02T15:40:24.550,664.014356,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:40:24.550,664.014406,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:40:26.551,666.015194,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2000,,
2026-06-02T15:29:20.536,2026-06-02T15:40:27.948,667.411791,SHOW,995,413,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:40:27.948,0:00:04
2026-06-02T15:29:20.536,2026-06-02T15:40:28.950,668.414555,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:40:28.950,668.414609,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:40:30.951,670.415453,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2000,,
2026-06-02T15:29:20.536,2026-06-02T15:40:32.153,671.617007,SHOW,929,391,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:40:32.153,0:00:04
2026-06-02T15:29:20.536,2026-06-02T15:40:32.168,671.631933,ITI,929,391,352,352,0,TOUCH_ITI_INSIDE,,,,,,,,
2026-06-02T15:29:20.536,2026-06-02T15:40:33.157,672.620944,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:40:33.157,672.620996,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:40:35.158,674.622433,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2001,,
2026-06-02T15:29:20.536,2026-06-02T15:40:36.717,676.180982,SHOW,1009,432,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:40:36.717,15:40:37
2026-06-02T15:29:20.536,2026-06-02T15:40:37.721,677.184873,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:40:37.721,677.184929,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:40:39.722,679.186563,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2001,,
2026-06-02T15:29:20.536,2026-06-02T15:40:41.271,680.734754,SHOW,1007,445,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:40:41.271,0:00:05
2026-06-02T15:29:20.536,2026-06-02T15:40:41.285,680.749714,ITI,1007,445,352,352,0,TOUCH_ITI_INSIDE,,,,,,,,
2026-06-02T15:29:20.536,2026-06-02T15:40:42.273,681.736918,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:40:42.273,681.736969,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:40:44.275,683.739562,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2002,,
2026-06-02T15:29:20.536,2026-06-02T15:40:46.584,686.047919,SHOW,983,420,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:40:46.584,15:40:47
2026-06-02T15:29:20.536,2026-06-02T15:40:47.588,687.051772,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:40:47.588,687.051822,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:40:49.591,689.055529,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2003,,
2026-06-02T15:29:20.536,2026-06-02T15:41:15.860,715.324597,SHOW,973,468,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:41:15.860,0:00:29
2026-06-02T15:29:20.536,2026-06-02T15:41:16.863,716.327584,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:41:16.863,716.327635,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:41:18.867,718.331563,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2003,,
2026-06-02T15:29:20.536,2026-06-02T15:41:20.242,719.705793,SHOW,1003,410,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:41:20.242,0:00:04
2026-06-02T15:29:20.536,2026-06-02T15:41:21.242,720.706516,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:41:21.242,720.706571,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:41:23.243,722.707531,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2001,,
2026-06-02T15:29:20.536,2026-06-02T15:41:24.656,724.120631,SHOW,1039,627,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:41:24.656,0:00:04
2026-06-02T15:29:20.536,2026-06-02T15:41:24.671,724.135654,ITI,1039,676,352,352,0,TOUCH_ITI_INSIDE,,,,,,,,
2026-06-02T15:29:20.536,2026-06-02T15:41:24.683,724.147598,ITI,1103,683,352,352,0,TOUCH_ITI_INSIDE,,,,,,,,
2026-06-02T15:29:20.536,2026-06-02T15:41:24.705,724.169324,ITI,943,429,352,352,0,TOUCH_ITI_INSIDE,,,,,,,,
2026-06-02T15:29:20.536,2026-06-02T15:41:25.657,725.12101,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:41:25.657,725.121067,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:41:27.660,727.124509,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2003,,
2026-06-02T15:29:20.536,2026-06-02T15:41:29.478,728.942524,SHOW,1006,506,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:41:29.478,15:41:29
2026-06-02T15:29:20.536,2026-06-02T15:41:29.493,728.956975,ITI,1012,530,352,352,0,TOUCH_ITI_INSIDE,,,,,,,,
2026-06-02T15:29:20.536,2026-06-02T15:41:30.480,729.944724,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:41:30.481,729.944775,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:41:32.483,731.946814,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2002,,
2026-06-02T15:29:20.536,2026-06-02T15:42:19.126,778.590282,SHOW,890,381,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:42:19.126,15:42:19
2026-06-02T15:29:20.536,2026-06-02T15:42:20.130,779.593957,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:42:20.130,779.594013,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:42:22.130,781.594366,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2000,,
2026-06-02T15:29:20.536,2026-06-02T15:42:23.599,783.063263,SHOW,883,400,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:42:23.599,0:00:04
2026-06-02T15:29:20.536,2026-06-02T15:42:23.613,783.077596,ITI,1013,496,352,352,0,TOUCH_ITI_INSIDE,,,,,,,,
2026-06-02T15:29:20.536,2026-06-02T15:42:24.602,784.066483,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:42:24.602,784.066531,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:42:26.604,786.067897,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2001,,
2026-06-02T15:29:20.536,2026-06-02T15:42:28.201,787.665224,SHOW,969,465,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:42:28.201,15:42:28
2026-06-02T15:29:20.536,2026-06-02T15:42:29.204,788.668303,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:42:29.204,788.668354,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:42:31.207,790.671705,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2003,,
2026-06-02T15:29:20.536,2026-06-02T15:43:42.958,862.422064,SHOW,1013,417,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:43:42.958,0:01:15
2026-06-02T15:29:20.536,2026-06-02T15:43:43.959,863.422999,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:43:43.959,863.423052,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:43:45.962,865.426403,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2003,,
2026-06-02T15:29:20.536,2026-06-02T15:43:47.370,866.833884,SHOW,943,428,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:43:47.370,0:00:04
2026-06-02T15:29:20.536,2026-06-02T15:43:48.372,867.83652,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:43:48.372,867.836576,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:43:50.375,869.83923,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2002,,
2026-06-02T15:29:20.536,2026-06-02T15:43:51.550,871.014026,SHOW,1028,366,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:43:51.550,0:00:04
2026-06-02T15:29:20.536,2026-06-02T15:43:52.553,872.017573,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:43:52.553,872.017625,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:43:54.555,874.019524,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2001,,
2026-06-02T15:29:20.536,2026-06-02T15:45:39.863,979.327174,SHOW,1016,414,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:45:39.863,0:01:48
2026-06-02T15:29:20.536,2026-06-02T15:45:40.863,980.327494,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:45:40.863,980.327549,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:45:42.866,982.330134,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2002,,
2026-06-02T15:29:20.536,2026-06-02T15:45:44.182,983.646126,SHOW,1044,411,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:45:44.182,0:00:04
2026-06-02T15:29:20.536,2026-06-02T15:45:45.185,984.649434,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:45:45.185,984.649488,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:45:47.188,986.652149,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2002,,
2026-06-02T15:29:20.536,2026-06-02T15:45:48.417,987.881104,SHOW,932,439,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:45:48.417,0:00:04
2026-06-02T15:29:20.536,2026-06-02T15:45:49.417,988.881408,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:45:49.417,988.881465,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:45:51.419,990.883368,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2001,,
2026-06-02T15:29:20.536,2026-06-02T15:45:52.691,992.155257,SHOW,1036,423,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:45:52.691,0:00:04
2026-06-02T15:29:20.536,2026-06-02T15:45:53.694,993.158105,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:45:53.694,993.158145,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:45:55.697,995.160993,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2002,,
2026-06-02T15:29:20.536,2026-06-02T15:45:57.003,996.46707,SHOW,877,463,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:45:57.003,0:00:04
2026-06-02T15:29:20.536,2026-06-02T15:45:57.018,996.4819,ITI,877,463,352,352,0,TOUCH_ITI_INSIDE,,,,,,,,
2026-06-02T15:29:20.536,2026-06-02T15:45:58.005,997.469591,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:45:58.005,997.469642,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:46:00.008,999.472716,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2003,,
2026-06-02T15:29:20.536,2026-06-02T15:46:01.464,1000.928017,SHOW,950,429,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:46:01.464,15:46:01
2026-06-02T15:29:20.536,2026-06-02T15:46:02.467,1001.930779,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:46:02.467,1001.93083,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:46:04.470,1003.934536,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2003,,
2026-06-02T15:29:20.536,2026-06-02T15:46:27.497,1026.961059,SHOW,971,452,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:46:27.497,0:00:26
2026-06-02T15:29:20.536,2026-06-02T15:46:28.498,1027.962584,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:46:28.498,1027.962639,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:46:30.501,1029.965111,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2002,,
2026-06-02T15:29:20.536,2026-06-02T15:46:31.898,1031.361839,SHOW,954,407,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:46:31.898,0:00:04
2026-06-02T15:29:20.536,2026-06-02T15:46:31.912,1031.376127,ITI,960,435,352,352,0,TOUCH_ITI_INSIDE,,,,,,,,
2026-06-02T15:29:20.536,2026-06-02T15:46:32.901,1032.365237,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:46:32.901,1032.365288,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:46:34.902,1034.366046,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2000,,
2026-06-02T15:29:20.536,2026-06-02T15:46:36.198,1035.661786,SHOW,874,367,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:46:36.198,15:46:36
2026-06-02T15:29:20.536,2026-06-02T15:46:37.200,1036.664249,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_WILL_REQUIRE,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:46:37.200,1036.664303,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_START,,,,,2000,,,
2026-06-02T15:29:20.536,2026-06-02T15:46:39.203,1038.667502,WAIT_RELEASE,-1,-1,352,352,0,RELEASE_DWELL_OK,,,,,,2003,,
2026-06-02T15:29:20.536,2026-06-02T15:46:57.283,1056.746875,SHOW,1008,405,352,352,1000,TOUCH_TTL,0,,success,correct,,,15:46:57.283,0:00:21
2026-06-02T15:29:20.536,2026-06-02T15:46:57.298,1056.761954,ITI,1008,405,352,352,0,TOUCH_ITI_INSIDE,,,,,,,,
